"순번","ID","도시계획코드","분류명","조서ID","고시ID","라벨명","고시일자","X좌표","Y좌표"
"54691","생활서비스시설_공원_0979","ZON216","생활서비스시설_공원"," "," ","근린공원(한울)"," ","",""
"54692","생활서비스시설_공원_0980","ZON216","생활서비스시설_공원"," "," ","어린이공원(꿀벌)"," ","",""
"54693","생활서비스시설_공원_0982","ZON216","생활서비스시설_공원"," "," ","어린이공원(반곡)"," ","",""
"54694","생활서비스시설_공원_0983","ZON216","생활서비스시설_공원"," "," ","어린이공원(까치)"," ","",""
"54695","생활서비스시설_공원_0984","ZON216","생활서비스시설_공원"," "," ","어린이공원(꿈나래)"," ","",""
"54696","생활서비스시설_공원_0985","ZON216","생활서비스시설_공원"," "," ","어린이공원(다람쥐)"," ","",""
"54697","생활서비스시설_공원_0986","ZON216","생활서비스시설_공원"," "," ","어린이공원(가칭(신정7동))"," ","",""
"54698","생활서비스시설_공원_0988","ZON216","생활서비스시설_공원"," "," ","어린이공원(당뒤)"," ","",""
"54699","생활서비스시설_공원_0989","ZON216","생활서비스시설_공원"," "," ","어린이공원(음골)"," ","",""
"54700","생활서비스시설_공원_0990","ZON216","생활서비스시설_공원"," "," ","마을마당(신월1동)"," ","",""
"54701","생활서비스시설_공원_0992","ZON216","생활서비스시설_공원"," "," ","기타공원(해누리체육공원)"," ","",""
"54702","생활서비스시설_공원_0993","ZON216","생활서비스시설_공원"," "," ","기타공원((신정7동 공공공지))"," ","",""
"54703","생활서비스시설_공원_0995","ZON216","생활서비스시설_공원"," "," ","어린이공원(학마을)"," ","",""
"54704","생활서비스시설_공원_0996","ZON216","생활서비스시설_공원"," "," ","어린이공원(은행정)"," ","",""
"54705","생활서비스시설_공원_0997","ZON216","생활서비스시설_공원"," "," ","어린이공원(송죽)"," ","",""
"54706","생활서비스시설_공원_0999","ZON216","생활서비스시설_공원"," "," ","근린공원(오목)"," ","",""
"54707","생활서비스시설_공원_1000","ZON216","생활서비스시설_공원"," "," ","어린이공원(무궁화)"," ","",""
"54708","생활서비스시설_공원_0902","ZON216","생활서비스시설_공원"," "," ","어린이공원(새누리)"," ","",""
"54709","생활서비스시설_공원_0904","ZON216","생활서비스시설_공원"," "," ","어린이공원(외주목)"," ","",""
"54710","생활서비스시설_공원_0907","ZON216","생활서비스시설_공원"," "," ","소공원(양화진)"," ","",""
"54711","생활서비스시설_공원_0908","ZON216","생활서비스시설_공원"," "," ","근린공원(상암<시공원>)"," ","",""
"54681","생활서비스시설_공원_0964","ZON216","생활서비스시설_공원"," "," ","어린이공원(장미)"," ","",""
"55115","생활서비스시설_공원_0186","ZON216","생활서비스시설_공원"," "," ","근린공원(응봉<시공원>)"," ","",""
"55116","생활서비스시설_공원_0188","ZON216","생활서비스시설_공원"," "," ","근린공원(금호)"," ","",""
"55117","생활서비스시설_공원_0190","ZON216","생활서비스시설_공원"," "," ","어린이공원(쉼터)"," ","",""
"55118","생활서비스시설_공원_0132","ZON216","생활서비스시설_공원"," "," ","근린공원(덕수)"," ","",""
"55119","생활서비스시설_공원_0134","ZON216","생활서비스시설_공원"," "," ","체육공원(손기정)"," ","",""
"55120","생활서비스시설_공원_0136","ZON216","생활서비스시설_공원"," "," ","어린이공원(강변)"," ","",""
"55121","생활서비스시설_공원_0138","ZON216","생활서비스시설_공원"," "," ","근린공원(동빙고)"," ","",""
"55122","생활서비스시설_공원_0140","ZON216","생활서비스시설_공원"," "," ","마을마당(용산2)"," ","",""
"55123","생활서비스시설_공원_0142","ZON216","생활서비스시설_공원"," "," ","어린이공원(새나라)"," ","",""
"55124","생활서비스시설_공원_0146","ZON216","생활서비스시설_공원"," "," ","어린이공원(청탑)"," ","",""
"55125","생활서비스시설_공원_0148","ZON216","생활서비스시설_공원"," "," ","어린이공원(삼각지)"," ","",""
"55126","생활서비스시설_공원_0151","ZON216","생활서비스시설_공원"," "," ","어린이공원(새꿈)"," ","",""
"55127","생활서비스시설_공원_0154","ZON216","생활서비스시설_공원"," "," ","마을마당(한남1)"," ","",""
"55128","생활서비스시설_공원_0157","ZON216","생활서비스시설_공원"," "," ","마을마당(정자마당)"," ","",""
"55129","생활서비스시설_공원_0159","ZON216","생활서비스시설_공원"," "," ","어린이공원(늘푸른)"," ","",""
"55130","생활서비스시설_공원_0162","ZON216","생활서비스시설_공원"," "," ","어린이공원(강변복지)"," ","",""
"55131","생활서비스시설_공원_0165","ZON216","생활서비스시설_공원"," "," ","어린이공원(독서당)"," ","",""
"55132","생활서비스시설_공원_0166","ZON216","생활서비스시설_공원"," "," ","근린공원(효창<시공원>)"," ","",""
"55534","생활서비스시설_공원_0069","ZON216","생활서비스시설_공원"," "," ","근린공원(내수1)"," ","",""
"55535","생활서비스시설_공원_0071","ZON216","생활서비스시설_공원"," "," ","소공원(명륜3쉼터2)"," ","",""
"55536","생활서비스시설_공원_0073","ZON216","생활서비스시설_공원"," "," ","근린공원(마로니에)"," ","",""
"55537","생활서비스시설_공원_0076","ZON216","생활서비스시설_공원"," "," ","어린이공원(보신각)"," ","",""
"55538","생활서비스시설_공원_0079","ZON216","생활서비스시설_공원"," "," ","소공원(연건동쉼터)"," ","",""
"55539","생활서비스시설_공원_0080","ZON216","생활서비스시설_공원"," "," ","어린이공원(옥인)"," ","",""
"55540","생활서비스시설_공원_0081","ZON216","생활서비스시설_공원"," "," ","어린이공원(새마을)"," ","",""
"55541","생활서비스시설_공원_0082","ZON216","생활서비스시설_공원"," "," ","어린이공원(창신)"," ","",""
"55542","생활서비스시설_공원_0083","ZON216","생활서비스시설_공원"," "," ","마을마당(통의동)"," ","",""
"55543","생활서비스시설_공원_0084","ZON216","생활서비스시설_공원"," "," ","어린이공원(덕수)"," ","",""
"55544","생활서비스시설_공원_0086","ZON216","생활서비스시설_공원"," "," ","소공원(홍지동쉼터)"," ","",""
"55545","생활서비스시설_공원_0089","ZON216","생활서비스시설_공원"," "," ","소공원(사직동쉼터)"," ","",""
"55546","생활서비스시설_공원_0090","ZON216","생활서비스시설_공원"," "," ","근린공원(수송)"," ","",""
"55547","생활서비스시설_공원_0093","ZON216","생활서비스시설_공원"," "," ","어린이공원(명륜)"," ","",""
"55548","생활서비스시설_공원_0094","ZON216","생활서비스시설_공원"," "," ","광장(우정총국주변시민광장)"," ","",""
"55549","생활서비스시설_공원_0096","ZON216","생활서비스시설_공원"," "," ","마을마당(청운동)"," ","",""
"55550","생활서비스시설_공원_1864","ZON216","생활서비스시설_공원"," "," ","강변공원(양화지구)"," ","",""
"55551","생활서비스시설_공원_1865","ZON216","생활서비스시설_공원"," "," ","강변공원(광나루지구)"," ","",""
"55552","생활서비스시설_공원_1868","ZON216","생활서비스시설_공원"," "," ","강변공원((뚝섬지구))"," ","",""
"55553","생활서비스시설_공원_1869","ZON216","생활서비스시설_공원"," "," ","강변공원(강서지구)"," ","",""
"55554","생활서비스시설_공원_1870","ZON216","생활서비스시설_공원"," "," ","강변공원(난지지구)"," ","",""
"55555","생활서비스시설_공원_1872","ZON216","생활서비스시설_공원"," "," ","근린공원(영등포)"," ","",""
"55556","생활서비스시설_공원_1863","ZON216","생활서비스시설_공원"," "," ","강변공원(이촌지구)"," ","",""
"55557","생활서비스시설_공원_1878","ZON216","생활서비스시설_공원"," "," ","근린공원((응봉))"," ","",""
"55558","생활서비스시설_공원_1879","ZON216","생활서비스시설_공원"," "," ","근린공원(보라매)"," ","",""
"54120","생활서비스시설_공원_1875","ZON216","생활서비스시설_공원"," "," ","근린공원(서울숲)"," ","",""
"54121","생활서비스시설_공원_1339","ZON216","생활서비스시설_공원"," "," ","어린이공원(꿈동산)"," ","",""
"54122","생활서비스시설_공원_1341","ZON216","생활서비스시설_공원"," "," ","근린공원(3.1)"," ","",""
"54123","생활서비스시설_공원_1345","ZON216","생활서비스시설_공원"," "," ","어린이공원(은하수)"," ","",""
"54124","생활서비스시설_공원_1347","ZON216","생활서비스시설_공원"," "," ","어린이공원(본동)"," ","",""
"54125","생활서비스시설_공원_1352","ZON216","생활서비스시설_공원"," "," ","근린공원(까치산<시공원>)"," ","",""
"54126","생활서비스시설_공원_1355","ZON216","생활서비스시설_공원"," "," ","근린공원(용봉정)"," ","",""
"54127","생활서비스시설_공원_1356","ZON216","생활서비스시설_공원"," "," ","묘지공원(사육신<시공원>)"," ","",""
"54128","생활서비스시설_공원_1403","ZON216","생활서비스시설_공원"," "," ","어린이공원(새숲)"," ","",""
"54129","생활서비스시설_공원_1404","ZON216","생활서비스시설_공원"," "," ","어린이공원(봉천)"," ","",""
"54130","생활서비스시설_공원_1221","ZON216","생활서비스시설_공원"," "," ","마을마당(구로1동1)"," ","",""
"54131","생활서비스시설_공원_1224","ZON216","생활서비스시설_공원"," "," ","마을마당(오류2동2)"," ","",""
"54132","생활서비스시설_공원_1225","ZON216","생활서비스시설_공원"," "," ","마을마당(가리봉2동)"," ","",""
"54133","생활서비스시설_공원_1226","ZON216","생활서비스시설_공원"," "," ","어린이공원(애경)"," ","",""
"54134","생활서비스시설_공원_1227","ZON216","생활서비스시설_공원"," "," ","어린이공원(파랑새)"," ","",""
"54135","생활서비스시설_공원_1229","ZON216","생활서비스시설_공원"," "," ","어린이공원(진달래)"," ","",""
"54136","생활서비스시설_공원_1230","ZON216","생활서비스시설_공원"," "," ","어린이공원(남서울)"," ","",""
"54137","생활서비스시설_공원_1232","ZON216","생활서비스시설_공원"," "," ","어린이공원(은행)"," ","",""
"54138","생활서비스시설_공원_1233","ZON216","생활서비스시설_공원"," "," ","근린공원(독산)"," ","",""
"54712","생활서비스시설_공원_0910","ZON216","생활서비스시설_공원"," "," ","마을마당(서교동)"," ","",""
"54713","생활서비스시설_공원_1182","ZON216","생활서비스시설_공원"," "," ","마을마당(구로본동1)"," ","",""
"54714","생활서비스시설_공원_0913","ZON216","생활서비스시설_공원"," "," ","하천(홍제천)"," ","",""
"54715","생활서비스시설_공원_0916","ZON216","생활서비스시설_공원"," "," ","마을마당(밤섬)"," ","",""
"54716","생활서비스시설_공원_0919","ZON216","생활서비스시설_공원"," "," ","어린이공원(성사천)"," ","",""
"54717","생활서비스시설_공원_0922","ZON216","생활서비스시설_공원"," "," ","소공원(쌈지마당)"," ","",""
"54718","생활서비스시설_공원_0925","ZON216","생활서비스시설_공원"," "," ","마을마당(현석동)"," ","",""
"54719","생활서비스시설_공원_0929","ZON216","생활서비스시설_공원"," "," ","어린이공원(두리)"," ","",""
"54720","생활서비스시설_공원_0932","ZON216","생활서비스시설_공원"," "," ","어린이공원(홍익)"," ","",""
"54721","생활서비스시설_공원_0935","ZON216","생활서비스시설_공원"," "," ","기타공원(오목수변공원)"," ","",""
"54722","생활서비스시설_공원_0938","ZON216","생활서비스시설_공원"," "," ","기타공원(신월1동휴게공간)"," ","",""
"54723","생활서비스시설_공원_1036","ZON216","생활서비스시설_공원"," "," ","기타공원(가양동자투리)"," ","",""
"54724","생활서비스시설_공원_1038","ZON216","생활서비스시설_공원"," "," ","어린이공원(샛별)"," ","",""
"54725","생활서비스시설_공원_1041","ZON216","생활서비스시설_공원"," "," ","어린이공원(다솔)"," ","",""
"54726","생활서비스시설_공원_1043","ZON216","생활서비스시설_공원"," "," ","어린이공원(무지개)"," ","",""
"54727","생활서비스시설_공원_1046","ZON216","생활서비스시설_공원"," "," ","근린공원(서낭당)"," ","",""
"54728","생활서비스시설_공원_1050","ZON216","생활서비스시설_공원"," "," ","어린이공원(능말)"," ","",""
"54729","생활서비스시설_공원_1054","ZON216","생활서비스시설_공원"," "," ","어린이공원(초롱)"," ","",""
"54730","생활서비스시설_공원_1057","ZON216","생활서비스시설_공원"," "," ","어린이공원(새싹)"," ","",""
"54731","생활서비스시설_공원_1059","ZON216","생활서비스시설_공원"," "," ","어린이공원(부석)"," ","",""
"54732","생활서비스시설_공원_1062","ZON216","생활서비스시설_공원"," "," ","체육공원(마곡(미조성))"," ","",""
"54733","생활서비스시설_공원_1065","ZON216","생활서비스시설_공원"," "," ","어린이공원(쌈지)"," ","",""
"54734","생활서비스시설_공원_1070","ZON216","생활서비스시설_공원"," "," ","기타공원(참새)"," ","",""
"54735","생활서비스시설_공원_1073","ZON216","생활서비스시설_공원"," "," ","어린이공원(까치산)"," ","",""
"54736","생활서비스시설_공원_1077","ZON216","생활서비스시설_공원"," "," ","근린공원(우장<시공원>)"," ","",""
"55133","생활서비스시설_공원_0168","ZON216","생활서비스시설_공원"," "," ","어린이공원(청파)"," ","",""
"55134","생활서비스시설_공원_0170","ZON216","생활서비스시설_공원"," "," ","근린공원(한남)"," ","",""
"55135","생활서비스시설_공원_0173","ZON216","생활서비스시설_공원"," "," ","마을마당(효창1)"," ","",""
"55136","생활서비스시설_공원_0176","ZON216","생활서비스시설_공원"," "," ","근린공원(신용산)"," ","",""
"55137","생활서비스시설_공원_0180","ZON216","생활서비스시설_공원"," "," ","마을마당(행당2)"," ","",""
"55138","생활서비스시설_공원_0183","ZON216","생활서비스시설_공원"," "," ","어린이공원(용답)"," ","",""
"55139","생활서비스시설_공원_0184","ZON216","생활서비스시설_공원"," "," ","어린이공원(행당)"," ","",""
"55140","생활서비스시설_공원_0187","ZON216","생활서비스시설_공원"," "," ","어린이공원(장미)"," ","",""
"55141","생활서비스시설_공원_0189","ZON216","생활서비스시설_공원"," "," ","마을마당(행당1-2)"," ","",""
"55142","생활서비스시설_공원_0192","ZON216","생활서비스시설_공원"," "," ","마을마당(성수2가1)"," ","",""
"55143","생활서비스시설_공원_0197","ZON216","생활서비스시설_공원"," "," ","어린이공원(하왕십리)"," ","",""
"55144","생활서비스시설_공원_0200","ZON216","생활서비스시설_공원"," "," ","마을마당(금호4가)"," ","",""
"55145","생활서비스시설_공원_0203","ZON216","생활서비스시설_공원"," "," ","마을마당(옥수1)"," ","",""
"55146","생활서비스시설_공원_0204","ZON216","생활서비스시설_공원"," "," ","어린이공원(동마장)"," ","",""
"55147","생활서비스시설_공원_0205","ZON216","생활서비스시설_공원"," "," ","어린이공원(송정)"," ","",""
"55148","생활서비스시설_공원_0207","ZON216","생활서비스시설_공원"," "," ","소공원(청송)"," ","",""
"55149","생활서비스시설_공원_0208","ZON216","생활서비스시설_공원"," "," ","마을마당(성수동)"," ","",""
"55150","생활서비스시설_공원_0210","ZON216","생활서비스시설_공원"," "," ","소공원(성수1가쉼터)"," ","",""
"55151","생활서비스시설_공원_0212","ZON216","생활서비스시설_공원"," "," ","어린이공원(사근)"," ","",""
"55152","생활서비스시설_공원_0213","ZON216","생활서비스시설_공원"," "," ","마을마당(응봉)"," ","",""
"55153","생활서비스시설_공원_0215","ZON216","생활서비스시설_공원"," "," ","마을마당(옥수2)"," ","",""
"55154","생활서비스시설_공원_0216","ZON216","생활서비스시설_공원"," "," ","마을마당(행당1-1)"," ","",""
"55155","생활서비스시설_공원_0219","ZON216","생활서비스시설_공원"," "," ","어린이공원(성삼)"," ","",""
"55156","생활서비스시설_공원_0220","ZON216","생활서비스시설_공원"," "," ","마을마당(금호3가)"," ","",""
"55157","생활서비스시설_공원_0222","ZON216","생활서비스시설_공원"," "," ","어린이공원(응봉개나리)"," ","",""
"55158","생활서비스시설_공원_0223","ZON216","생활서비스시설_공원"," "," ","소공원(왕십리문화공원)"," ","",""
"55159","생활서비스시설_공원_0227","ZON216","생활서비스시설_공원"," "," ","어린이공원(두문포)"," ","",""
"55160","생활서비스시설_공원_0228","ZON216","생활서비스시설_공원"," "," ","어린이공원(미소)"," ","",""
"55161","생활서비스시설_공원_0229","ZON216","생활서비스시설_공원"," "," ","어린이공원(은행나무터)"," ","",""
"55162","생활서비스시설_공원_0230","ZON216","생활서비스시설_공원"," "," ","소공원(향림)"," ","",""
"55163","생활서비스시설_공원_0231","ZON216","생활서비스시설_공원"," "," ","어린이공원(매봉)"," ","",""
"55164","생활서비스시설_공원_0232","ZON216","생활서비스시설_공원"," "," ","소공원(동부)"," ","",""
"55165","생활서비스시설_공원_0233","ZON216","생활서비스시설_공원"," "," ","소공원(도장골)"," ","",""
"55559","생활서비스시설_공원_1883","ZON216","생활서비스시설_공원"," "," ","기타공원(용산공원)"," ","",""
"55560","생활서비스시설_공원_1885","ZON216","생활서비스시설_공원"," "," ","광장(광화문열린마당)"," ","",""
"55561","생활서비스시설_공원_1887","ZON216","생활서비스시설_공원"," "," ","광장(서울광장)"," ","",""
"55562","생활서비스시설_공원_1888","ZON216","생활서비스시설_공원"," "," ","기타공원(올림픽공원)"," ","",""
"55563","생활서비스시설_공원_1849","ZON216","생활서비스시설_공원"," "," ","근린공원(샛마을)"," ","",""
"55564","생활서비스시설_공원_1850","ZON216","생활서비스시설_공원"," "," ","도시자연공원((청계산)<서울대공원>)"," ","",""
"55565","생활서비스시설_공원_1851","ZON216","생활서비스시설_공원"," "," ","근린공원(서울대공원)"," ","",""
"55566","생활서비스시설_공원_1877","ZON216","생활서비스시설_공원"," "," ","기타공원(서울숲)"," ","",""
"55567","생활서비스시설_공원_1852","ZON216","생활서비스시설_공원"," "," ","기타공원(월드컵)"," ","",""
"55568","생활서비스시설_공원_1853","ZON216","생활서비스시설_공원"," "," ","근린공원(여의도)"," ","",""
"55569","생활서비스시설_공원_1854","ZON216","생활서비스시설_공원"," "," ","근린공원(월드컵)"," ","",""
"55570","생활서비스시설_공원_1855","ZON216","생활서비스시설_공원"," "," ","문화공원(서서울호수)"," ","",""
"54166","생활서비스시설_공원_1106","ZON216","생활서비스시설_공원"," "," ","어린이공원(백석)"," ","",""
"54167","생활서비스시설_공원_1110","ZON216","생활서비스시설_공원"," "," ","어린이공원(바탕골)"," ","",""
"54168","생활서비스시설_공원_1114","ZON216","생활서비스시설_공원"," "," ","어린이공원(두레)"," ","",""
"54169","생활서비스시설_공원_1117","ZON216","생활서비스시설_공원"," "," ","어린이공원(더부리)"," ","",""
"54170","생활서비스시설_공원_1120","ZON216","생활서비스시설_공원"," "," ","어린이공원(화곡1주구1)"," ","",""
"54139","생활서비스시설_공원_1234","ZON216","생활서비스시설_공원"," "," ","어린이공원(두산)"," ","",""
"54140","생활서비스시설_공원_1236","ZON216","생활서비스시설_공원"," "," ","광장(삼성체육공원(시흥4동다목적광장))"," ","",""
"54141","생활서비스시설_공원_1238","ZON216","생활서비스시설_공원"," "," ","어린이공원(별장길)"," ","",""
"54142","생활서비스시설_공원_1239","ZON216","생활서비스시설_공원"," "," ","어린이공원(무지개)"," ","",""
"54143","생활서비스시설_공원_1240","ZON216","생활서비스시설_공원"," "," ","마을마당(말뫼)"," ","",""
"54144","생활서비스시설_공원_1242","ZON216","생활서비스시설_공원"," "," ","어린이공원(장미)"," ","",""
"54145","생활서비스시설_공원_1244","ZON216","생활서비스시설_공원"," "," ","어린이공원(신흥)"," ","",""
"54146","생활서비스시설_공원_1245","ZON216","생활서비스시설_공원"," "," ","어린이공원(쌈지)"," ","",""
"54147","생활서비스시설_공원_1247","ZON216","생활서비스시설_공원"," "," ","어린이공원(까치)"," ","",""
"54148","생활서비스시설_공원_1248","ZON216","생활서비스시설_공원"," "," ","어린이공원(느티나무)"," ","",""
"54149","생활서비스시설_공원_1249","ZON216","생활서비스시설_공원"," "," ","어린이공원(구룡)"," ","",""
"54150","생활서비스시설_공원_1251","ZON216","생활서비스시설_공원"," "," ","어린이공원(소망)"," ","",""
"54151","생활서비스시설_공원_1252","ZON216","생활서비스시설_공원"," "," ","어린이공원(무궁화)"," ","",""
"54152","생활서비스시설_공원_1254","ZON216","생활서비스시설_공원"," "," ","어린이공원(반수)"," ","",""
"54153","생활서비스시설_공원_1185","ZON216","생활서비스시설_공원"," "," ","마을마당(개봉2동)"," ","",""
"54154","생활서비스시설_공원_1187","ZON216","생활서비스시설_공원"," "," ","어린이공원(가린열)"," ","",""
"54155","생활서비스시설_공원_1188","ZON216","생활서비스시설_공원"," "," ","어린이공원(도레미)"," ","",""
"54156","생활서비스시설_공원_1189","ZON216","생활서비스시설_공원"," "," ","마을마당(구로5동)"," ","",""
"54157","생활서비스시설_공원_1190","ZON216","생활서비스시설_공원"," "," ","마을마당(구로2동3)"," ","",""
"54158","생활서비스시설_공원_1192","ZON216","생활서비스시설_공원"," "," ","마을마당(고척1동1)"," ","",""
"54159","생활서비스시설_공원_1194","ZON216","생활서비스시설_공원"," "," ","마을마당(고척1동3)"," ","",""
"54160","생활서비스시설_공원_1196","ZON216","생활서비스시설_공원"," "," ","마을마당(구로1동3)"," ","",""
"54161","생활서비스시설_공원_1197","ZON216","생활서비스시설_공원"," "," ","마을마당(개봉3동)"," ","",""
"54162","생활서비스시설_공원_1198","ZON216","생활서비스시설_공원"," "," ","마을마당(오류2동1)"," ","",""
"54163","생활서비스시설_공원_1200","ZON216","생활서비스시설_공원"," "," ","어린이공원(신도림동)"," ","",""
"54164","생활서비스시설_공원_1101","ZON216","생활서비스시설_공원"," "," ","어린이공원(이수)"," ","",""
"54165","생활서비스시설_공원_1103","ZON216","생활서비스시설_공원"," "," ","어린이공원(코끼리)"," ","",""
"54171","생활서비스시설_공원_1123","ZON216","생활서비스시설_공원"," "," ","근린공원(꿩고개<시공원>)"," ","",""
"54172","생활서비스시설_공원_1126","ZON216","생활서비스시설_공원"," "," ","근린공원(까치산)"," ","",""
"54737","생활서비스시설_공원_1078","ZON216","생활서비스시설_공원"," "," ","근린공원(염창<시공원>)"," ","",""
"54738","생활서비스시설_공원_1082","ZON216","생활서비스시설_공원"," "," ","어린이공원(은하수)"," ","",""
"54739","생활서비스시설_공원_1086","ZON216","생활서비스시설_공원"," "," ","어린이공원(풀피리)"," ","",""
"54740","생활서비스시설_공원_1089","ZON216","생활서비스시설_공원"," "," ","어린이공원(등마루)"," ","",""
"54741","생활서비스시설_공원_1091","ZON216","생활서비스시설_공원"," "," ","근린공원(공암나루)"," ","",""
"54742","생활서비스시설_공원_1097","ZON216","생활서비스시설_공원"," "," ","어린이공원(새말)"," ","",""
"54743","생활서비스시설_공원_1100","ZON216","생활서비스시설_공원"," "," ","어린이공원(돌샘)"," ","",""
"54744","생활서비스시설_공원_1102","ZON216","생활서비스시설_공원"," "," ","어린이공원(푸르매)"," ","",""
"54745","생활서비스시설_공원_1104","ZON216","생활서비스시설_공원"," "," ","어린이공원(백연)"," ","",""
"54746","생활서비스시설_공원_1105","ZON216","생활서비스시설_공원"," "," ","어린이공원(모태)"," ","",""
"54747","생활서비스시설_공원_1107","ZON216","생활서비스시설_공원"," "," ","어린이공원(하마터)"," ","",""
"54748","생활서비스시설_공원_1348","ZON216","생활서비스시설_공원"," "," ","어린이공원(새싹)"," ","",""
"54749","생활서비스시설_공원_1349","ZON216","생활서비스시설_공원"," "," ","어린이공원(토끼)"," ","",""
"54750","생활서비스시설_공원_1350","ZON216","생활서비스시설_공원"," "," ","묘지공원(현충<시공원>)"," ","",""
"54751","생활서비스시설_공원_1351","ZON216","생활서비스시설_공원"," "," ","어린이공원(노루)"," ","",""
"54752","생활서비스시설_공원_1353","ZON216","생활서비스시설_공원"," "," ","기타공원(절고개공원)"," ","",""
"54753","생활서비스시설_공원_1354","ZON216","생활서비스시설_공원"," "," ","어린이공원(물새)"," ","",""
"54754","생활서비스시설_공원_1358","ZON216","생활서비스시설_공원"," "," ","기타공원(상도동쌈지마당)"," ","",""
"54755","생활서비스시설_공원_1359","ZON216","생활서비스시설_공원"," "," ","기타공원(배수지공원)"," ","",""
"54756","생활서비스시설_공원_1361","ZON216","생활서비스시설_공원"," "," ","어린이공원(제비)"," ","",""
"54757","생활서비스시설_공원_1363","ZON216","생활서비스시설_공원"," "," ","어린이공원(난우)"," ","",""
"54758","생활서비스시설_공원_1364","ZON216","생활서비스시설_공원"," "," ","어린이공원(새들)"," ","",""
"54759","생활서비스시설_공원_1365","ZON216","생활서비스시설_공원"," "," ","어린이공원(미도)"," ","",""
"54760","생활서비스시설_공원_1367","ZON216","생활서비스시설_공원"," "," ","어린이공원(장미)"," ","",""
"54761","생활서비스시설_공원_1368","ZON216","생활서비스시설_공원"," "," ","어린이공원(군아파트)"," ","",""
"54762","생활서비스시설_공원_1369","ZON216","생활서비스시설_공원"," "," ","어린이공원(삼육)"," ","",""
"54763","생활서비스시설_공원_1370","ZON216","생활서비스시설_공원"," "," ","마을마당(신림2동)"," ","",""
"54764","생활서비스시설_공원_1372","ZON216","생활서비스시설_공원"," "," ","어린이공원(미림)"," ","",""
"54765","생활서비스시설_공원_1373","ZON216","생활서비스시설_공원"," "," ","어린이공원(모래내)"," ","",""
"54766","생활서비스시설_공원_1375","ZON216","생활서비스시설_공원"," "," ","마을마당(봉천6동)"," ","",""
"54767","생활서비스시설_공원_1376","ZON216","생활서비스시설_공원"," "," ","어린이공원(약수암)"," ","",""
"54768","생활서비스시설_공원_1377","ZON216","생활서비스시설_공원"," "," ","어린이공원(국지)"," ","",""
"54769","생활서비스시설_공원_1379","ZON216","생활서비스시설_공원"," "," ","어린이공원(봉림)"," ","",""
"54770","생활서비스시설_공원_1380","ZON216","생활서비스시설_공원"," "," ","어린이공원(서원)"," ","",""
"54771","생활서비스시설_공원_1382","ZON216","생활서비스시설_공원"," "," ","어린이공원(용담)"," ","",""
"55166","생활서비스시설_공원_0235","ZON216","생활서비스시설_공원"," "," ","어린이공원(동산)"," ","",""
"55167","생활서비스시설_공원_0236","ZON216","생활서비스시설_공원"," "," ","어린이공원(서마장)"," ","",""
"55168","생활서비스시설_공원_0237","ZON216","생활서비스시설_공원"," "," ","어린이공원(동자)"," ","",""
"55169","생활서비스시설_공원_0238","ZON216","생활서비스시설_공원"," "," ","마을마당(중곡동)"," ","",""
"55170","생활서비스시설_공원_0240","ZON216","생활서비스시설_공원"," "," ","어린이공원(노유산)"," ","",""
"55171","생활서비스시설_공원_0241","ZON216","생활서비스시설_공원"," "," ","어린이공원(평강)"," ","",""
"55172","생활서비스시설_공원_0243","ZON216","생활서비스시설_공원"," "," ","어린이공원(산마루)"," ","",""
"55173","생활서비스시설_공원_0244","ZON216","생활서비스시설_공원"," "," ","도시자연공원((용마)<시공원>)"," ","",""
"55174","생활서비스시설_공원_0245","ZON216","생활서비스시설_공원"," "," ","정자마당(화양동정자마당)"," ","",""
"55175","생활서비스시설_공원_0247","ZON216","생활서비스시설_공원"," "," ","광장(광진문화예술회관광장)"," ","",""
"55176","생활서비스시설_공원_0248","ZON216","생활서비스시설_공원"," "," ","어린이공원(양마장)"," ","",""
"55177","생활서비스시설_공원_0250","ZON216","생활서비스시설_공원"," "," ","어린이공원(가중나무)"," ","",""
"55178","생활서비스시설_공원_0251","ZON216","생활서비스시설_공원"," "," ","어린이공원(긴고랑)"," ","",""
"55179","생활서비스시설_공원_0253","ZON216","생활서비스시설_공원"," "," ","어린이공원(목련)"," ","",""
"55180","생활서비스시설_공원_0255","ZON216","생활서비스시설_공원"," "," ","어린이공원(한마음)"," ","",""
"55181","생활서비스시설_공원_0256","ZON216","생활서비스시설_공원"," "," ","어린이공원(중곡)"," ","",""
"55182","생활서비스시설_공원_0258","ZON216","생활서비스시설_공원"," "," ","마을마당(모진동)"," ","",""
"55183","생활서비스시설_공원_0260","ZON216","생활서비스시설_공원"," "," ","어린이공원(해오름)"," ","",""
"55184","생활서비스시설_공원_0261","ZON216","생활서비스시설_공원"," "," ","어린이공원(남일)"," ","",""
"55185","생활서비스시설_공원_0262","ZON216","생활서비스시설_공원"," "," ","어린이공원(배나무터)"," ","",""
"55186","생활서비스시설_공원_0264","ZON216","생활서비스시설_공원"," "," ","마을마당(광장동)"," ","",""
"55187","생활서비스시설_공원_0265","ZON216","생활서비스시설_공원"," "," ","마을마당(능동)"," ","",""
"55188","생활서비스시설_공원_0384","ZON216","생활서비스시설_공원"," "," ","근린공원(봉화산<시공원>)"," ","",""
"55189","생활서비스시설_공원_0385","ZON216","생활서비스시설_공원"," "," ","강변공원(중랑천변)"," ","",""
